0,0.0
163252,3.745829e-08
191293,3.74806500000001e-08
201297,2.57817399999999e-08
202676,2.57372300000007e-08
203220,2.53288599999995e-08
203415,2.48721899999999e-08
207235,2.494051e-08
208484,2.49618900000014e-08
208658,2.50047100000002e-08
209189,2.54991299999994e-08
209876,3.13380999999958e-08
209926,3.33599100000004e-08
210434,3.33974200000007e-08
210741,3.87682399999996e-08
212693,3.89799500000106e-08
212735,3.91318299999941e-08
212855,3.92200200000009e-08
213307,3.92341100000001e-08
215560,3.927157e-08
223472,3.93370899999993e-08
223631,3.924858e-08
228441,4.01072999999958e-08
228591,4.01553600000002e-08
231345,4.02823299999984e-08
231670,4.03656800000047e-08
231974,4.04645399999984e-08
232290,4.04660300000001e-08
233178,4.07631000000016e-08
233382,4.08562299999903e-08
233405,4.09215900000001e-08
234991,4.06696699999998e-08
236559,4.05209000000052e-08
236711,4.05198699999969e-08
236842,4.05223599999998e-08
237011,4.04489799999999e-08
237290,4.02890399999989e-08
237751,3.98377600000038e-08
237964,3.82821099998773e-08
237970,3.63766700000657e-08
237978,3.637667e-08
238734,3.58981500000031e-08
239022,3.36754599999471e-08
239037,3.12637199999965e-08
239197,2.64347400000013e-08
239392,2.37853599999999e-08
240638,2.36999900000001e-08
245840,2.845407e-08
253120,2.56770499999999e-08
258629,3.45809799999954e-08
258756,3.56754100000024e-08
259058,4.35318299999978e-08
259509,4.80336500000149e-08
259538,5.29669500000021e-08
259909,5.52107300000033e-08
260234,1.2583795e-07
260788,2.88219129999785e-07
260852,2.97882740000017e-07
261117,4.52308160000044e-07
261239,4.52308159999904e-07
261308,4.52308160000048e-07
261432,4.52308159999978e-07
261459,4.52308160000002e-07
263243,4.52308159999807e-07
263302,4.52308160000073e-07
263599,3.21786669999954e-07
263891,2.97782319999997e-07
264003,1.50054420000063e-07
264095,1.12698919999997e-07
264878,1.1281886e-07
266235,1.1294253e-07
270383,1.1313303e-07
276101,1.1313303e-07
276910,1.12839700000002e-07
278598,3.22686300000004e-08
279434,3.21351099999988e-08
279666,3.21719399999981e-08
280815,3.24859000000005e-08
282037,3.39249999999997e-08
282769,3.65812100000001e-08
283203,7.53740700000011e-08
285519,7.55368299999998e-08
289254,9.11294099999976e-08
289543,9.23835399999903e-08
289566,9.33183800000036e-08
290146,9.31076899999983e-08
