0,0,20835389
1,20835390,20835602
0,20835603,20837242
1,20837243,20837366
0,20837367,20845831
1,20845832,20845998
0,20845999,20847043
1,20847044,20847088
0,20847089,20848491
1,20848492,20848562
0,20848563,20854055
1,20854056,20854126
0,20854127,20856634
1,20856635,20856772
0,20856773,20858109
1,20858110,20858216
0,20858217,20861040
1,20861041,20861214
0,20861215,20861373
1,20861374,20861488
0,20861489,20865870
1,20865871,20866280
0,20866281,21408981
1,21408982,21409194
0,21409195,21410876
1,21410877,21411000
0,21411001,21419462
1,21419463,21419629
0,21419630,21420672
1,21420673,21420717
0,21420718,21422118
1,21422119,21422189
0,21422190,21426227
1,21426228,21426247
0,21426248,21427683
1,21427684,21427754
0,21427755,21430262
1,21430263,21430400
0,21430401,21431737
1,21431738,21431844
0,21431845,21434659
1,21434660,21434833
0,21434834,21434992
1,21434993,21435107
0,21435108,21439489
1,21439490,21440010
0,21440011,21638005
1,21638006,21638947
0,21638948,21651933
1,21651934,21652884
0,21652885,21742362
1,21742363,21742669
0,21742670,21742752
1,21742753,21742798
0,21742799,21846346
1,21846347,21846559
0,21846560,21848197
1,21848198,21848321
0,21848322,21856790
1,21856791,21856957
0,21856958,21858002
1,21858003,21858047
0,21858048,21859450
1,21859451,21859521
0,21859522,21865014
1,21865015,21865085
0,21865086,21867595
1,21867596,21867733
0,21867734,21869070
1,21869071,21869177
0,21869178,21872005
1,21872006,21872179
0,21872180,21872338
1,21872339,21872453
0,21872454,21876835
1,21876836,21877245
0,21877246,22080623
1,22080624,22081565
0,22081566,22094520
1,22094521,22095471
0,22095472,22184965
1,22184966,22185272
0,22185273,22185355
1,22185356,22185401
0,22185402,22786655
1,22786656,22786833
0,22786834,22810747
1,22810748,22810795
0,22810796,22812161
1,22812162,22812252
0,22812253,22813631
1,22813632,22813695
0,22813696,22820311
1,22820312,22820472
0,22820473,22823726
1,22823727,22824238
0,22824239,22851730
1,22851731,22851869
0,22851870,22853210
1,22853211,22853267
0,22853268,22858538
1,22858539,22858629
0,22858630,22860627
1,22860628,22860788
0,22860789,22866211
1,22866212,22866846
0,22866847,22870026
1,22870027,22870191
0,22870192,22872823
1,22872824,22872971
0,22872972,22873489
1,22873490,22873728
0,22873729,22874548
1,22874549,22874643
0,22874644,22875197
1,22875198,22875270
0,22875271,22879911
1,22879912,22880042
0,22880043,22881844
1,22881845,22881935
0,22881936,22882866
1,22882867,22883010
0,22883011,22892888
1,22892889,22892976
0,22892977,22903704
1,22903705,22903904
0,22903905,22909192
1,22909193,22909312
0,22909313,22910518
1,22910519,22910627
0,22910628,22910735
1,22910736,22910812
0,22910813,22912177
1,22912178,22912274
0,22912275,22914724
1,22914725,22914881
0,22914882,22916475
1,22916476,22916629
0,22916630,22917786
1,22917787,22917934
0,22917935,22918690
1,22918691,22918857
0,22918858,22925980
1,22925981,22926106
0,22926107,22927904
1,22927905,22928027
0,22928028,22932221
1,22932222,22932339
0,22932340,22933800
1,22933801,22933892
0,22933893,22937102
1,22937103,22937207
0,22937208,22939190
1,22939191,22939319
0,22939320,22939409
1,22939410,22939506
0,22939507,22943171
1,22943172,22943353
0,22943354,22944556
1,22944557,22944658
0,22944659,22944860
1,22944861,22944938
0,22944939,22947001
1,22947002,22947091
0,22947092,22947167
1,22947168,22947284
0,22947285,22999818
1,22999819,22999865
0,22999866,23000567
1,23000568,23000668
0,23000669,23003063
1,23003064,23003152
0,23003153,23004100
1,23004101,23004226
0,23004227,23005430
1,23005431,23005609
0,23005610,23006050
1,23006051,23006171
0,23006172,23006266
1,23006267,23006351
0,23006352,23008697
1,23008698,23008880
0,23008881,23009943
1,23009944,23010132
0,23010133,23011131
1,23011132,23011330
0,23011331,23017771
1,23017772,23018040
0,23018041,23019217
1,23019218,23019333
0,23019334,23021957
1,23021958,23022160
0,23022161,23023945
1,23023946,23024192
0,23024193,23024735
1,23024736,23024829
0,23024830,23026114
1,23026115,23026204
0,23026205,23027190
1,23027191,23027305
0,23027306,23030883
1,23030884,23031019
0,23031020,23031948
1,23031949,23032028
0,23032029,23032726
1,23032727,23032823
0,23032824,23036895
1,23036896,23037004
0,23037005,23037097
1,23037098,23037151
0,23037152,23039396
1,23039397,23039542
0,23039543,23128788
1,23128789,23128812
0,23128813,23129468
1,23129469,23130671
0,23130672,23131328
1,23131329,23131470
0,23131471,23131800
1,23131801,23131859
0,23131860,23133237
1,23133238,23133344
0,23133345,23133439
1,23133440,23133533
0,23133534,23133621
1,23133622,23133672
0,23133673,23134757
1,23134758,23134886
0,23134887,23136532
1,23136533,23136730
0,23136731,23565781
