0,0,66881
1,66882,67435
0,67436,99144
1,99145,99213
0,99214,125631
1,125632,125911
0,125912,138265
1,138266,139353
0,139354,141122
1,141123,141284
0,141285,157023
1,157024,157146
0,157147,157526
1,157527,157693
0,157694,161924
1,161925,162064
0,162065,163492
1,163493,163618
0,163619,165432
1,165433,165532
0,165533,165727
1,165728,165889
0,165890,169011
1,169012,169104
0,169105,171110
1,171111,171160
0,171161,171245
1,171246,171320
0,171321,174597
1,174598,175032
0,175033,191066
1,191067,191210
0,191211,192476
1,192477,192647
0,192648,193275
1,193276,193376
0,193377,195223
1,195224,195326
0,195327,196122
1,196123,196260
0,196261,196768
1,196769,196881
0,196882,197375
1,197376,197500
0,197501,197898
1,197899,198002
0,198003,198795
1,198796,198930
0,198931,200649
1,200650,200782
0,200783,201760
1,201761,201848
0,201849,202738
1,202739,202879
0,202880,204562
1,204563,204697
0,204698,209771
1,209772,209985
0,209986,220946
1,220947,221069
0,221070,221374
1,221375,221545
0,221546,222530
1,222531,222631
0,222632,223130
1,223131,223233
0,223234,223990
1,223991,224128
0,224129,224399
1,224400,224512
0,224513,226388
1,226389,226513
0,226514,227563
1,227564,227667
0,227668,235088
1,235089,235223
0,235224,237156
1,237157,237289
0,237290,237924
1,237925,238009
0,238010,242612
1,242613,242753
0,242754,243677
1,243678,243812
0,243813,259849
1,259850,260051
0,260052,285454
1,285455,285661
0,285662,292757
1,292758,293168
0,293169,295571
1,295572,295792
0,295793,297039
1,297040,297199
0,297200,306944
1,306945,307088
0,307089,307452
1,307453,308004
0,308005,309801
1,309802,309963
0,309964,310883
1,310884,311063
0,311064,313054
1,313055,313193
0,313194,318104
1,318105,318460
0,318461,320993
1,320994,321108
0,321109,322415
1,322416,322566
0,322567,323080
1,323081,323205
0,323206,323598
1,323599,323780
0,323781,328833
1,328834,329028
0,329029,331817
1,331818,331937
0,331938,333485
1,333486,333648
0,333649,334239
1,334240,334421
0,334422,350619
1,350620,350778
0,350779,352203
1,352204,352323
0,352324,354074
1,354075,354233
0,354234,355156
1,355157,355248
0,355249,356430
1,356431,356536
0,356537,362961
1,362962,363096
0,363097,365932
1,365933,366103
0,366104,384029
1,384030,384152
0,384153,385895
1,385896,385973
0,385974,388925
1,388926,389090
0,389091,409382
1,409383,409420
0,409421,411745
1,411746,411977
0,411978,418492
1,418493,418635
0,418636,428767
1,428768,428864
0,428865,430662
1,430663,430735
0,430736,431864
1,431865,431953
0,431954,433172
1,433173,433321
0,433322,438333
1,438334,438553
0,438554,440615
1,440616,440741
0,440742,440842
1,440843,440995
0,440996,441772
1,441773,441919
0,441920,460375
1,460376,460544
0,460545,535164
1,535165,535268
0,535269,536216
1,536217,536294
0,536295,544337
1,544338,544433
0,544434,544880
1,544881,544971
0,544972,545367
1,545368,545468
0,545469,546644
1,546645,546712
0,546713,548022
1,548023,548101
0,548102,548229
1,548230,548296
0,548297,549767
1,549768,549911
0,549912,550920
1,550921,551030
0,551031,552061
1,552062,552162
0,552163,552465
1,552466,552527
0,552528,553192
1,553193,553982
0,553983,556545
1,556546,556865
0,556866,557606
1,557607,557760
0,557761,558014
1,558015,558087
0,558088,558506
1,558507,558660
0,558661,559293
1,559294,559420
0,559421,561341
1,561342,561450
0,561451,753564
1,753565,754323
0,754324,813640
1,813641,813813
0,813814,827040
1,827041,827261
0,827262,830001
1,830002,830159
0,830160,857159
1,857160,857248
0,857249,859243
1,859244,859463
0,859464,861011
1,861012,861342
0,861343,862081
1,862082,862269
0,862270,865108
1,865109,865363
0,865364,867864
1,867865,869103
0,869104,871263
1,871264,871347
0,871348,878210
1,878211,878360
0,878361,879571
1,879572,880030
0,880031,880719
1,880720,880998
0,880999,881690
1,881691,881788
0,881789,881909
1,881910,882072
0,882073,882941
1,882942,883058
0,883059,883393
1,883394,883567
0,883568,883772
1,883773,883830
0,883831,884119
1,884120,884242
0,884243,884647
1,884648,886083
0,886084,887219
1,887220,887303
0,887304,889138
1,889139,889222
0,889223,890451
1,890452,890512
0,890513,894560
1,894561,894634
0,894635,896069
1,896070,896731
0,896732,897477
1,897478,897680
0,897681,900474
1,900475,900669
0,900670,901559
1,901560,901631
0,901632,904451
1,904452,904493
0,904494,907845
1,907846,908033
0,908034,908473
1,908474,908791
0,908792,913389
1,913390,913451
0,913452,913892
1,913893,914120
0,914121,914429
1,914430,914531
0,914532,916342
1,916343,916482
0,916483,916637
1,916638,916819
0,916820,925448
1,925449,925524
0,925525,927143
1,927144,927262
0,927263,929762
1,929763,929885
0,929886,930049
1,930050,930143
0,930144,931218
1,931219,931320
0,931321,932973
1,932974,933057
0,933058,1566746
1,1566747,1566809
0,1566810,1592871
1,1592872,1594065
0,1594066,1631353
1,1631354,1631433
0,1631434,1632656
1,1632657,1632904
0,1632905,1639682
1,1639683,1639975
0,1639976,1645792
1,1645793,1646251
0,1646252,1754342
1,1754343,1754513
0,1754514,1772840
1,1772841,1772960
0,1772961,1777852
1,1777853,1778024
0,1778025,1780449
1,1780450,1780636
0,1780637,1780887
1,1780888,1781075
0,1781076,1783878
1,1783879,1784072
0,1784073,1785942
1,1785943,1786071
0,1786072,1793653
1,1793654,1793758
0,1793759,1795297
1,1795298,1795380
0,1795381,1795666
1,1795667,1795779
0,1795780,1797416
1,1797417,1797534
0,1797535,1799673
1,1799674,1799694
0,1799695,1799998
1,1799999,1800051
0,1800052,1800384
1,1800385,1800437
0,1800438,1801041
1,1801042,1801117
0,1801118,1801572
1,1801573,1801643
0,1801644,1810276
1,1810277,1810339
0,1810340,1810541
1,1810542,1810586
0,1810587,1811660
1,1811661,1811722
0,1811723,1840737
1,1840738,1840818
0,1840819,1844400
1,1844401,1844528
