0,0,191537
1,191538,192436
0,192437,194706
1,194707,195352
0,195353,205295
1,205296,205957
0,205958,216727
1,216728,216848
0,216849,218354
1,218355,218417
0,218418,223480
1,223481,223567
0,223568,224358
1,224359,224520
0,224521,225417
1,225418,225561
0,225562,225881
1,225882,226046
0,226047,228183
1,228184,228332
0,228333,230874
1,230875,230999
0,231000,233475
1,233476,233644
0,233645,235142
1,235143,235338
0,235339,236426
1,236427,236598
0,236599,240356
1,240357,240475
0,240476,250990
1,250991,251102
0,251103,251336
1,251337,251467
0,251468,254391
1,254392,254505
0,254506,256332
1,256333,256419
0,256420,271719
1,271720,271820
0,271821,272709
1,272710,272771
0,272772,276010
1,276011,276015
0,276016,304175
1,304176,304220
0,304221,306600
1,306601,306759
0,306760,311291
1,311292,311401
0,311402,314415
1,314416,314514
0,314515,473377
1,473378,473381
0,473382,474881
1,474882,475131
0,475132,475559
1,475560,475670
0,475671,476018
1,476019,476091
0,476092,476200
1,476201,476377
0,476378,476541
1,476542,476671
0,476672,477330
1,477331,477443
0,477444,479834
1,479835,479964
0,479965,481563
1,481564,481634
0,481635,482066
1,482067,482156
0,482157,482546
1,482547,482749
0,482750,483260
1,483261,483481
0,483482,484518
1,484519,484696
0,484697,485151
1,485152,485230
0,485231,488314
1,488315,488475
0,488476,491767
1,491768,492070
0,492071,524110
1,524111,524321
0,524322,612360
1,612361,612442
0,612443,618988
1,618989,619116
0,619117,620067
1,620068,620260
0,620261,624469
1,624470,624578
0,624579,633767
1,633768,633946
0,633947,635370
1,635371,635583
0,635584,637515
1,637516,637817
0,637818,639087
1,639088,639223
0,639224,640406
1,640407,640603
0,640604,644297
1,644298,644424
0,644425,647803
1,647804,647915
0,647916,652986
1,652987,653152
0,653153,665100
1,665101,665295
0,665296,665968
1,665969,666122
0,666123,677748
1,677749,678059
0,678060,801105
1,801106,801163
0,801164,814759
1,814760,814794
0,814795,819523
1,819524,819611
0,819612,821859
1,821860,821894
0,821895,825162
1,825163,825250
0,825251,833771
1,833772,833806
0,833807,837363
1,837364,837479
0,837480,840493
1,840494,840649
0,840650,843598
1,843599,843723
0,843724,847512
1,847513,847614
0,847615,848480
1,848481,848659
0,848660,850379
1,850380,850601
0,850602,864466
1,864467,864567
0,864568,865412
1,865413,865580
0,865581,870471
1,870472,870574
0,870575,871524
1,871525,871563
0,871564,876099
1,876100,876211
0,876212,878353
1,878354,878486
0,878487,879792
1,879793,879888
0,879889,881105
1,881106,881181
0,881182,883936
1,883937,884069
0,884070,886590
1,886591,886706
0,886707,887359
1,887360,887470
0,887471,889019
1,889020,889164
0,889165,889585
1,889586,889646
0,889647,891153
1,891154,891286
0,891287,891638
1,891639,891853
0,891854,892604
1,892605,892656
0,892657,892997
1,892998,893089
0,893090,894785
1,894786,894951
0,894952,896663
1,896664,896793
0,896794,900492
1,900493,900548
0,900549,901339
1,901340,901430
0,901431,904146
1,904147,904219
0,904220,907128
1,907129,907192
0,907193,907986
1,907987,908073
0,908074,908353
1,908354,908460
0,908461,911841
1,911842,911995
0,911996,914463
1,914464,914576
0,914577,915902
1,915903,915972
0,915973,917006
1,917007,917102
0,917103,1009056
1,1009057,1009081
0,1009082,1009177
1,1009178,1009213
0,1009214,1009479
1,1009480,1009559
0,1009560,1032150
1,1032151,1032211
0,1032212,1033370
1,1033371,1033498
0,1033499,1034233
1,1034234,1034329
0,1034330,1034754
1,1034755,1034902
0,1034903,1035387
1,1035388,1035472
0,1035473,1036255
1,1036256,1036383
0,1036384,1037518
1,1037519,1037667
0,1037668,1037803
1,1037804,1038372
0,1038373,1052358
1,1052359,1052450
0,1052451,1053347
1,1053348,1053481
0,1053482,1057469
1,1057470,1057648
0,1057649,1060342
1,1060343,1060450
0,1060451,1063842
1,1063843,1063974
0,1063975,1064081
1,1064082,1064251
0,1064252,1065281
1,1065282,1065477
0,1065478,1073631
1,1073632,1073800
0,1073801,1074565
1,1074566,1074670
0,1074671,1075369
1,1075370,1075489
0,1075490,1076136
1,1076137,1076235
0,1076236,1076692
1,1076693,1076811
0,1076812,1077831
1,1077832,1078006
0,1078007,1078699
1,1078700,1078757
0,1078758,1079396
1,1079397,1079495
0,1079496,1081575
1,1081576,1081743
0,1081744,1083743
1,1083744,1083955
0,1083956,1085230
1,1085231,1085472
0,1085473,1086901
1,1086902,1087032
0,1087033,1088304
1,1088305,1088359
0,1088360,1088980
1,1088981,1089127
0,1089128,1093531
1,1093532,1093654
0,1093655,1094152
1,1094153,1094247
0,1094248,1111866
1,1111867,1111990
0,1111991,1201649
1,1201650,1201851
0,1201852,1208744
1,1208745,1208885
0,1208886,1210442
1,1210443,1210580
0,1210581,1212301
1,1212302,1212483
0,1212484,1213461
1,1213462,1213572
0,1213573,1213951
1,1213952,1214064
0,1214065,1216556
1,1216557,1216685
0,1216686,1216787
1,1216788,1216944
0,1216945,1218901
1,1218902,1219106
0,1219107,1219503
1,1219504,1219663
0,1219664,1221149
1,1221150,1221312
0,1221313,1221699
1,1221700,1221903
0,1221904,1225476
1,1225477,1225636
0,1225637,1232217
1,1232218,1232358
0,1232359,1232749
1,1232750,1232887
0,1232888,1235479
1,1235480,1235661
0,1235662,1237948
1,1237949,1238059
0,1238060,1239448
1,1239449,1239561
0,1239562,1240529
1,1240530,1240658
0,1240659,1242705
1,1242706,1242862
0,1242863,1243553
1,1243554,1243758
0,1243759,1244212
1,1244213,1244372
0,1244373,1244606
1,1244607,1244766
0,1244767,1245846
1,1245847,1246077
0,1246078,1253726
1,1253727,1253830
0,1253831,1254366
1,1254367,1254504
0,1254505,1255285
1,1255286,1255410
0,1255411,1258596
1,1258597,1258658
0,1258659,1260472
1,1260473,1260599
0,1260600,1264402
1,1264403,1264591
0,1264592,1266462
1,1266463,1266534
0,1266535,1268518
1,1268519,1268632
0,1268633,1271117
1,1271118,1271203
0,1271204,1272183
1,1272184,1272279
0,1272280,1278639
1,1278640,1278795
0,1278796,1279289
1,1279290,1279469
0,1279470,1280156
1,1280157,1280337
0,1280338,1282427
1,1282428,1282623
0,1282624,1293311
1,1293312,1294665
0,1294666,1294769
1,1294770,1294988
0,1294989,1318367
1,1318368,1318452
0,1318453,1320614
1,1320615,1320730
0,1320731,1321633
1,1321634,1321678
0,1321679,1321762
1,1321763,1321818
0,1321819,1322875
1,1322876,1322910
0,1322911,1323785
1,1323786,1323868
0,1323869,1324761
1,1324762,1324812
0,1324813,1325749
1,1325750,1325815
0,1325816,1330278
1,1330279,1330382
0,1330383,1331797
1,1331798,1331882
0,1331883,1334287
1,1334288,1334382
0,1334383,1335055
1,1335056,1335173
0,1335174,1337902
1,1337903,1337981
0,1337982,1338858
1,1338859,1339004
0,1339005,1341669
1,1341670,1341859
0,1341860,1344349
1,1344350,1344450
0,1344451,1344678
1,1344679,1344840
0,1344841,1394733
1,1394734,1394757
0,1394758,1400913
1,1400914,1400985
0,1400986,1402920
1,1402921,1403088
0,1403089,1406186
1,1406187,1406287
0,1406288,1409024
1,1409025,1409124
0,1409125,1409719
1,1409720,1409848
0,1409849,1411241
1,1411242,1411354
0,1411355,1414689
1,1414690,1414814
0,1414815,1416096
1,1416097,1416200
0,1416201,1420567
1,1420568,1420702
0,1420703,1421874
1,1421875,1422013
0,1422014,1432462
1,1432463,1432697
0,1432698,1441357
1,1441358,1441489
0,1441490,1442910
1,1442911,1443196
0,1443197,1463649
1,1463650,1463834
0,1463835,1466747
1,1466748,1466889
0,1466890,1470824
1,1470825,1470923
0,1470924,1473955
1,1473956,1474109
0,1474110,1474558
1,1474559,1474684
0,1474685,1477402
1,1477403,1477485
0,1477486,1479619
1,1479620,1479674
0,1479675,1480940
1,1480941,1480975
0,1480976,1483426
1,1483427,1483485
0,1483486,1488389
1,1488390,1488450
0,1488451,1489744
1,1489745,1489857
0,1489858,1494698
1,1494699,1494913
0,1494914,1501459
1,1501460,1501602
0,1501603,1523708
1,1523709,1523843
0,1523844,1798622
1,1798623,1798934
0,1798935,1801416
1,1801417,1801548
0,1801549,1802319
1,1802320,1802373
0,1802374,1814337
1,1814338,1814460
0,1814461,1815849
1,1815850,1815915
0,1815916,1877967
1,1877968,1878791
0,1878792,1879502
1,1879503,1879831
0,1879832,1880723
1,1880724,1880833
0,1880834,1881806
1,1881807,1882058
0,1882059,1882601
1,1882602,1882646
0,1882647,2747562
1,2747563,2747615
0,2747616,2748343
1,2748344,2749051
0,2749052,2749380
1,2749381,2749786
0,2749787,2751163
1,2751164,2751412
0,2751413,3596104
1,3596105,3596380
0,3596381,3599223
1,3599224,3600259
0,3600260,3600607
1,3600608,3600680
0,3600681,3600981
1,3600982,3601039
0,3601040,5140466
1,5140467,5140538
0,5140539,5140662
1,5140663,5140765
0,5140766,5146128
1,5146129,5146454
0,5146455,5182042
1,5182043,5182304
0,5182305,5186050
1,5186051,5186250
0,5186251,5187723
1,5187724,5187807
0,5187808,5189969
1,5189970,5190129
0,5190130,5191683
1,5191684,5191789
0,5191790,5200130
1,5200131,5200268
0,5200269,5209091
1,5209092,5209245
0,5209246,5222787
1,5222788,5222883
0,5222884,5232366
1,5232367,5232515
0,5232516,5235012
1,5235013,5235185
0,5235186,5236967
1,5236968,5237098
0,5237099,5239149
