0,0.0
19198131,2.76720299999631e-08
19198559,2.20924841670622e-08
19383390,1.65129383341248e-08
19680339,2.76221100000004e-08
19726717,1.05980900000004e-08
19728922,7.96934999998325e-09
19730012,7.98635000000199e-09
19731284,8.00965000000237e-09
19734966,7.83735000000186e-09
19741451,6.44427999999423e-09
19744476,1.79822500003079e-08
19744483,2.95845100005803e-08
19744550,4.72016199999669e-08
19744847,4.72186699998332e-08
19744878,4.67067900018885e-08
19744896,4.59727199992983e-08
19745022,1.99413900000683e-08
19745778,5.92998999999244e-09
19746748,5.9938400000141e-09
19747219,6.39424999974892e-09
19747289,7.07874000002456e-09
19747830,3.67308099997526e-08
19748139,3.71993499999989e-08
19750966,5.63885300005289e-08
19751259,5.64680199999299e-08
19752802,5.64510900002464e-08
19753340,5.64542998581635e-08
19753341,1.41074200000275e-08
19754695,1.41217799999372e-08
19755304,1.41347600000215e-08
19755844,1.42782799999972e-08
19756808,1.78810400001085e-08
19757173,1.89315700000045e-08
19757733,1.96734599999835e-08
19758289,1.96707899994196e-08
19758336,1.95943200001417e-08
19758503,1.94929999992183e-08
19758533,1.93826299998661e-08
19758732,1.93815800000808e-08
19759145,1.93709000000407e-08
19759661,1.93532000000538e-08
19759765,1.93375399998859e-08
19760143,1.93540400000743e-08
19760705,1.95709699999917e-08
19761047,2.39114899999058e-08
19761770,2.45567099999101e-08
19761801,2.51384300000243e-08
19762607,2.93065299998058e-08
19762662,3.17250599999565e-08
19763052,3.32522400001803e-08
19763455,3.32732199999237e-08
19763755,3.44700599998675e-08
19763879,3.55176600003055e-08
19763987,3.55179699999387e-08
19764822,3.55464299999951e-08
19765368,3.61320500002332e-08
19765681,3.77876400000048e-08
19771087,3.29144799997029e-08
19771320,2.67233400000018e-08
19777970,2.67211399999981e-08
19780669,2.67026300000095e-08
19781720,2.67105299997298e-08
19781809,2.67226600000117e-08
19786411,3.56319199999989e-08
19787631,3.56150099999103e-08
19788455,3.68787199999912e-08
19790732,3.7092300000474e-08
19790844,3.70911299997911e-08
19791064,3.71592900000541e-08
19791777,3.66879700001134e-08
19792082,3.66828599996418e-08
19792284,3.66800400001079e-08
19792946,3.66773700000337e-08
19793202,3.66905399998792e-08
19793860,3.67123400000238e-08
19795226,3.69601200018652e-08
19795266,3.71594199999152e-08
19795666,3.72228700000899e-08
19795860,3.73060799999077e-08
19796753,3.72814300002821e-08
19797042,3.81877299996894e-08
19797210,3.85115000001365e-08
19797477,3.85948299996025e-08
19797696,3.85704900001656e-08
19798227,3.86072500004797e-08
19798255,3.87105600002344e-08
19798328,3.87030899998652e-08
19798855,6.3931250000093e-08
19799786,6.42080199999771e-08
19802505,5.89888500000176e-08
19804320,2.05306399999965e-08
19814493,7.01141000000244e-09
19821124,8.22496999996995e-09
19821644,1.72325100000085e-08
19822218,1.72325500001046e-08
19822524,1.71905999999473e-08
19823058,1.39729099999675e-08
19823127,1.15545100000298e-08
19823380,9.94965000000797e-09
19824172,1.44357599989683e-08
