0,0.0
18447081,6.01619224183153e-08
18447511,6.03014500002002e-08
18448253,2.35517499999955e-08
18456515,1.55322999999951e-08
18457168,1.55297800000048e-08
18460072,4.25179999999944e-09
18471486,5.51526000000368e-09
18472565,5.59875000000192e-09
18478954,5.86309999999993e-09
18484577,6.16614999999526e-09
18488179,6.43563000000168e-09
18499186,6.43619999998978e-09
18500097,6.71700999999987e-09
18579831,7.1168600000018e-09
18585853,1.13219300000038e-08
18589694,1.35436699999094e-08
18589797,1.54731399999689e-08
18590104,1.58645299999987e-08
18605040,1.58644900000008e-08
18625114,1.58641599997925e-08
18625172,1.58636300001046e-08
18625252,1.58182000000022e-08
18630703,1.5826099999994e-08
18636286,1.58312700000073e-08
18638122,1.58095000000202e-08
18639738,1.54751199999276e-08
18640113,1.54613300000268e-08
18641297,1.53151699999023e-08
18641534,1.5236230000022e-08
18641977,8.30736000000009e-09
18643591,7.4228999999945e-09
18645487,2.15861999999855e-09
18647069,2.13066000000212e-09
18648681,2.11882999999189e-09
18649053,2.11841000000012e-09
18653802,2.11787000000017e-09
18656899,2.19110000000098e-09
18659862,6.89864999998575e-09
18660607,7.82923000002303e-09
18661276,8.27389999999411e-09
18662806,8.27976999999931e-09
18666635,8.2692200000038e-09
18670677,8.26941999999708e-09
18679259,8.29213000001894e-09
18680551,8.4962899999071e-09
18680722,8.79272000036489e-09
18680776,9.1245699999507e-09
18681082,9.12374000000811e-09
18681715,1.01714600000234e-08
18682051,1.10187399999837e-08
18683428,1.63906600000007e-08
18685799,1.64726800000125e-08
18686425,1.65294199999506e-08
18686680,1.66549900000088e-08
18689595,4.02209699999953e-08
18690687,3.78945200000368e-08
18691666,3.77857599999182e-08
18693149,3.82706400000306e-08
18696632,3.89656599999336e-08
18697536,3.66383300000723e-08
18698232,2.09353599999433e-08
18699111,1.66237600000104e-08
18701594,1.50773000000008e-09
18701860,1.34763000000524e-09
18702207,1.25501999998211e-09
18702330,1.14634999999808e-09
18702720,1.11537999999901e-09
18703908,1.11443000000307e-09
18704670,1.11429999999885e-09
18706400,1.11428000000093e-09
18708029,1.11453000000158e-09
18708860,1.11532999999977e-09
18712716,1.11565000000019e-09
18713639,1.12698999999988e-09
18718301,1.22117999999544e-09
18718618,1.33095000000254e-09
18719165,1.48856999999873e-09
18720636,1.74080999999988e-09
18727026,2.12936000001146e-09
18727384,2.5198400000009e-09
18728829,2.84663999998058e-09
18729011,3.1233399999927e-09
18729342,3.31293000001788e-09
18729540,3.50180000000093e-09
18730494,3.51497000000062e-09
18732046,3.6062099999914e-09
18732384,3.66148000000241e-09
18733176,3.71044999999332e-09
18734035,3.82153000002166e-09
18734174,3.92261000000641e-09
18735434,3.92353000000065e-09
18735880,3.97531999998822e-09
18736066,4.03285999999273e-09
18737101,4.18366999999803e-09
18737640,4.67065000001262e-09
18738177,7.32618999998296e-09
18738946,7.32737000001152e-09
18740379,6.74825999974424e-09
18740439,6.74962000001445e-09
18741059,5.9598900000006e-09
18742445,4.98943000001037e-09
18743245,4.29610999999338e-09
18745495,4.1774200000666e-09
18745660,4.03453000000006e-09
18747744,3.98727999999946e-09
18754531,3.88753999999978e-09
18760596,3.88443999999733e-09
18762575,3.88099000000324e-09
18766200,3.8804599999103e-09
18766298,3.89569000000075e-09
18770930,6.37167999958943e-09
18770943,8.67366000000925e-09
18772614,1.02480999999894e-08
18774216,1.03945099999931e-08
18774665,1.05143699999917e-08
18775000,1.13944400000037e-08
18780535,1.17176399999885e-08
18781633,1.1736129999999e-08
18782725,1.49491700000106e-08
18784641,2.65300599999817e-08
18786620,3.04522100000033e-08
18798130,3.80455799999906e-08
18801181,4.23641600000173e-08
18805043,4.68425999999666e-08
