0,0,15690076
1,15690077,15690708
0,15690709,15695369
1,15695370,15695484
0,15695485,15695643
1,15695644,15695817
0,15695818,15698660
1,15698661,15698767
0,15698768,15700076
1,15700077,15700214
0,15700215,15702684
1,15702685,15702755
0,15702756,15708018
1,15708019,15708089
0,15708090,15709780
1,15709781,15709825
0,15709826,15710866
1,15710867,15711033
0,15711034,15719658
1,15719659,15719776
0,15719777,16590875
1,16590876,16592549
0,16592550,16783617
1,16783618,16784408
0,16784409,16799769
1,16799770,16800023
0,16800024,16807737
1,16807738,16808072
0,16808073,16962731
1,16962732,16962875
0,16962876,16963723
1,16963724,16963828
0,16963829,16964764
1,16964765,16964861
0,16964862,16965176
1,16965177,16965267
0,16965268,16966098
1,16966099,16966363
0,16966364,16968296
1,16968297,16968382
0,16968383,16969941
1,16969942,16970192
0,16970193,16987958
1,16987959,16988166
0,16988167,16991871
1,16991872,16992175
0,16992176,17007939
1,17007940,17008113
0,17008114,17085090
1,17085091,17085228
0,17085229,17097060
1,17097061,17097085
0,17097086,17097795
1,17097796,17097942
0,17097943,17098773
1,17098774,17098886
0,17098887,17100353
1,17100354,17100480
0,17100481,17101994
1,17101995,17102042
0,17102043,17102137
1,17102138,17102301
0,17102302,17103492
1,17103493,17103576
0,17103577,17104724
1,17104725,17104809
0,17104810,17105589
1,17105590,17105601
0,17105602,17105851
1,17105852,17105953
0,17105954,17107725
1,17107726,17107767
0,17107768,17108305
1,17108306,17109819
0,17109820,17119389
1,17119390,17120061
0,17120062,17138019
1,17138020,17138356
0,17138357,17138548
1,17138549,17138737
0,17138738,17141057
1,17141058,17141232
0,17141233,17143096
1,17143097,17143130
0,17143131,17145022
1,17145023,17145116
0,17145117,17148446
1,17148447,17148559
0,17148560,17149540
1,17149541,17149744
0,17149745,17159124
1,17159125,17159250
0,17159251,17165207
1,17165208,17165243
0,17165244,17181481
1,17181482,17181575
0,17181576,17181818
1,17181819,17182021
0,17182022,17182602
1,17182603,17182760
0,17182761,17188337
1,17188338,17188446
0,17188447,17189940
1,17189941,17190031
0,17190032,17191681
1,17191682,17191809
0,17191810,17199547
1,17199548,17199577
0,17199578,17203561
1,17203562,17203772
0,17203773,17207069
1,17207070,17207289
0,17207290,17209354
1,17209355,17209676
0,17209677,17369782
1,17369783,17369908
0,17369909,17477586
1,17477587,17477681
0,17477682,17497401
1,17497402,17497585
0,17497586,17499408
1,17499409,17499548
0,17499549,17500629
1,17500630,17500734
0,17500735,17503080
1,17503081,17503130
0,17503131,17504845
