0,0.0
81154,7.35715999999996e-09
82590,7.34242999999949e-09
82603,7.34147e-09
83158,7.34513000000009e-09
83509,7.42335000000006e-09
84293,7.42617999999986e-09
84647,7.46463e-09
85729,7.19975000000002e-08
88108,7.22000699999996e-08
88453,7.21999499999989e-08
88767,7.21975500000002e-08
90438,7.20321899999981e-08
90452,7.19115899999998e-08
92251,4.65702499999999e-08
93706,3.32539700000002e-08
94613,8.37345000000001e-09
96321,4.91121e-09
100014,4.87868000000006e-09
101775,4.88030999999992e-09
102929,4.88103999999994e-09
104475,4.88078000000004e-09
106775,4.88068e-09
110343,1.05028900000012e-08
110447,2.31996299999997e-08
110586,2.90846699999984e-08
110705,4.27756699999987e-08
110867,4.98008100000012e-08
111066,5.02265000000005e-08
111725,2.59916299999991e-08
111886,8.07632000000044e-09
112250,3.91465999999983e-09
112799,3.79344999999964e-09
112858,3.64307999999986e-09
113450,3.38784000000013e-09
114452,3.38075000000001e-09
116290,3.41799000000022e-09
116481,3.46143999999994e-09
116753,3.54535999999999e-09
118289,3.72589000000004e-09
119631,3.18661000000033e-09
119864,2.30580999999988e-09
120058,1.16057000000005e-09
120721,8.06959999999968e-10
121264,6.605299999996e-10
121540,5.12790000000127e-10
122158,4.73960000000006e-10
122876,4.75530000000013e-10
126560,4.75899999999952e-10
127546,6.41350000000008e-10
127687,8.29460000000006e-10
128631,1.18815000000016e-09
128736,1.51630000000001e-09
141335,1.51080999999994e-09
141867,1.52017000000004e-09
143661,2.53457999999916e-09
143771,8.76454000000008e-09
144357,9.53369999999844e-09
144480,1.052051e-08
144897,1.02312889999999e-07
145888,1.06541600000022e-07
145959,1.00440119999901e-07
145973,8.51841200000098e-08
146037,6.89536300000004e-08
146119,7.97581999999941e-09
146282,7.37596000000041e-09
146553,7.34029999999983e-09
147079,7.32865000000009e-09
147311,7.33193000000008e-09
148072,7.4117700000001e-09
148372,7.36098999999917e-09
148422,7.29485000000009e-09
148972,4.630329999995e-09
148994,4.62504000000016e-09
149223,3.52410999999994e-09
150721,3.53588000000028e-09
150854,3.54244000000053e-09
151016,3.55297999999992e-09
152134,5.13322000000026e-09
152517,5.23011000000007e-09
153259,1.24645300000001e-08
153376,5.45839099999984e-08
153835,5.1885570000005e-08
153898,4.28187299999979e-08
154002,4.28187300000018e-08
154203,1.06851900000003e-08
154290,8.80525999999992e-09
154847,4.10396999999969e-09
155256,4.13507999999987e-09
155384,1.06919600000005e-08
155733,2.14707000000057e-09
155813,2.09462000000058e-09
155927,2.11800999999847e-09
156080,2.14067000000021e-09
156669,2.14066999999903e-09
156813,2.15105000000027e-09
157259,2.16877999999682e-09
157292,2.18048000000092e-09
157363,2.18986000000193e-09
157484,2.20426999999721e-09
157507,2.22115000000003e-09
157819,2.22115000000034e-09
157914,2.22115000000017e-09
157979,2.22114999999991e-09
158513,2.22115000000263e-09
158532,2.22115999999919e-09
158768,2.22116000000213e-09
158778,2.22116000000272e-09
158815,2.22115999999852e-09
158935,2.22116000000046e-09
159104,1.90948000000044e-09
159200,1.52437000000001e-09
159445,1.30957000000021e-09
159530,1.30956999999888e-09
159639,1.20347000000069e-09
159864,1.20346999987059e-09
159865,1.20406999999967e-09
160054,1.20801000000002e-09
163082,1.26239000000085e-09
163113,1.69729999999921e-09
163277,6.77997000000013e-09
163741,6.52127500000014e-08
163910,4.7186249999973e-08
163929,2.94597099999997e-08
164258,2.10011e-09
164772,2.10951000000029e-09
165212,2.10951000000008e-09
166310,2.10946e-09
166354,2.25718e-09
167044,2.32837000000023e-09
167443,2.36086999999991e-09
168766,2.56191000000016e-09
169334,2.60471999999998e-09
170689,2.94870000000002e-09
172626,2.36336999999999e-09
176516,3.28596000000009e-09
177105,2.92948e-09
179892,1.21719000000005e-09
180861,1.22778000000008e-09
181095,1.25246000000008e-09
182042,1.23517999999991e-09
183442,1.18149999999982e-09
183643,1.16407000000063e-09
183795,1.13924e-09
185161,1.13916000000324e-09
185191,1.13891999999966e-09
185522,1.13896000000259e-09
185547,1.14093999999999e-09
187259,1.21532999999992e-09
187379,1.32698000000006e-09
187600,1.38170999999972e-09
187825,1.44659000000002e-09
188087,1.59639000000012e-09
189060,2.03668999999923e-09
189354,4.58549000000024e-09
189948,4.58674999999936e-09
190001,2.6869400000003e-09
190173,2.68220999999957e-09
190299,2.67898999999983e-09
190548,2.69178e-09
191181,2.70341000000886e-09
191198,2.72413999999991e-09
192100,3.74566000000225e-09
192158,4.45093000000002e-09
193287,6.47235900000006e-08
195977,6.47235899999996e-08
196584,6.30691999999991e-09
198215,4.80173999999991e-09
199547,4.75935000000008e-09
200997,4.74550999999992e-09
201326,4.73830999999606e-09
201372,4.72908000000013e-09
202245,4.70530000000055e-09
202581,4.68713999999995e-09
205203,4.74823999999924e-09
205285,4.8182300000001e-09
205764,4.85379000000002e-09
207389,4.85578000000262e-09
207466,4.85429000000032e-09
207677,4.85642999999991e-09
208879,4.86143e-09
211156,2.15047099999634e-08
211168,3.86612100000016e-08
211428,4.320514e-08
212680,4.19457299999996e-08
213641,3.31878499999991e-08
213886,1.279388e-08
214530,3.73238000000001e-09
216521,3.72408999999984e-09
217034,3.7051100000002e-09
217163,3.69433999999998e-09
219501,3.37572999999994e-09
223601,3.37522000000004e-09
225761,4.53873000000003e-09
